CMDLINE /Users/localadmin/miniforge3/envs/splitting_env/bin/python3.9 ./setup_labeled_data.py
MEM 914.078125 1725357480.4624
MEM 923.265625 1725357480.5646
MEM 932.125000 1725357480.6648
MEM 920.375000 1725357480.7699
MEM 928.703125 1725357480.8750
MEM 926.390625 1725357480.9802
MEM 920.031250 1725357481.0816
MEM 917.296875 1725357481.1869
MEM 894.562500 1725357481.2919
MEM 889.703125 1725357481.3935
MEM 902.062500 1725357481.4988
MEM 910.171875 1725357481.6016
MEM 918.390625 1725357481.7030
MEM 909.812500 1725357481.8080
MEM 901.046875 1725357481.9131
MEM 803.734375 1725357482.0192
MEM 783.484375 1725357482.1242
MEM 789.687500 1725357482.2293
MEM 780.015625 1725357482.3344
MEM 755.625000 1725357482.4395
MEM 761.828125 1725357482.5446
MEM 751.328125 1725357482.6497
MEM 729.343750 1725357482.7548
MEM 734.453125 1725357482.8599
MEM 714.125000 1725357482.9650
MEM 721.156250 1725357483.0701
MEM 727.437500 1725357483.1751
MEM 706.718750 1725357483.2761
MEM 710.890625 1725357483.3813
MEM 717.750000 1725357483.4816
MEM 698.562500 1725357483.5854
MEM 703.531250 1725357483.6869
MEM 682.203125 1725357483.7920
MEM 686.109375 1725357483.8970
MEM 667.671875 1725357484.0021
MEM 671.031250 1725357484.1053
MEM 673.406250 1725357484.2094
MEM 649.671875 1725357484.3146
MEM 653.265625 1725357484.4197
MEM 657.406250 1725357484.5248
MEM 632.187500 1725357484.6299
MEM 638.093750 1725357484.7322
MEM 645.015625 1725357484.8334
MEM 652.218750 1725357484.9348
MEM 659.171875 1725357485.0356
MEM 652.609375 1725357485.1375
MEM 657.281250 1725357485.2392
MEM 638.578125 1725357485.3421
MEM 643.515625 1725357485.4472
MEM 651.171875 1725357485.5499
MEM 631.687500 1725357485.6550
MEM 638.687500 1725357485.7601
MEM 612.828125 1725357485.8651
MEM 619.546875 1725357485.9690
MEM 626.515625 1725357486.0694
MEM 631.734375 1725357486.1745
MEM 576.187500 1725357486.2795
MEM 593.718750 1725357486.3848
MEM 642.468750 1725357486.4900
MEM 656.062500 1725357486.5952
MEM 667.515625 1725357486.7004
MEM 700.406250 1725357486.8056
MEM 692.671875 1725357486.9108
MEM 724.000000 1725357487.0161
MEM 730.140625 1725357487.1191
MEM 760.109375 1725357487.2242
MEM 759.765625 1725357487.3253
MEM 783.125000 1725357487.4304
MEM 793.281250 1725357487.5355
MEM 812.906250 1725357487.6389
MEM 836.437500 1725357487.7424
MEM 852.250000 1725357487.8475
MEM 896.625000 1725357487.9528
MEM 913.500000 1725357488.0549
MEM 946.265625 1725357488.1601
MEM 993.343750 1725357488.2629
MEM 1013.000000 1725357488.3681
MEM 1028.375000 1725357488.4732
MEM 1068.171875 1725357488.5784
MEM 1076.578125 1725357488.6786
MEM 1068.468750 1725357488.7838
MEM 1070.812500 1725357488.8878
MEM 1064.531250 1725357488.9882
MEM 1074.296875 1725357489.0916
MEM 1046.312500 1725357489.1969
MEM 1038.656250 1725357489.2976
MEM 1071.640625 1725357489.4028
MEM 1080.546875 1725357489.5080
MEM 1088.578125 1725357489.6132
MEM 1090.171875 1725357489.7184
MEM 1063.062500 1725357489.8236
MEM 1050.453125 1725357489.9269
MEM 953.328125 1725357490.0302
MEM 934.953125 1725357490.1350
MEM 927.953125 1725357490.2401
MEM 922.671875 1725357490.3453
MEM 934.140625 1725357490.4497
MEM 933.062500 1725357490.5525
MEM 939.187500 1725357490.6555
MEM 940.843750 1725357490.7606
MEM 952.000000 1725357490.8655
MEM 931.750000 1725357490.9686
MEM 907.281250 1725357491.0738
MEM 908.734375 1725357491.1749
MEM 924.078125 1725357491.2785
MEM 870.734375 1725357491.3837
MEM 826.765625 1725357491.4842
MEM 843.390625 1725357491.5894
MEM 821.187500 1725357491.6946
MEM 809.187500 1725357491.7999
MEM 819.734375 1725357491.9050
MEM 807.203125 1725357492.0101
MEM 809.937500 1725357492.1151
MEM 822.062500 1725357492.2167
MEM 860.968750 1725357492.3214
MEM 828.359375 1725357492.4223
MEM 788.984375 1725357492.5274
MEM 760.890625 1725357492.6325
MEM 774.609375 1725357492.7376
MEM 815.093750 1725357492.8429
MEM 824.484375 1725357492.9481
MEM 845.843750 1725357493.0532
MEM 885.625000 1725357493.1583
MEM 913.796875 1725357493.2635
MEM 892.296875 1725357493.3688
MEM 878.500000 1725357493.4740
MEM 843.890625 1725357493.5792
MEM 810.234375 1725357493.6843
MEM 800.828125 1725357493.7870
MEM 794.062500 1725357493.8914
MEM 780.078125 1725357493.9963
MEM 715.171875 1725357494.1014
MEM 704.015625 1725357494.2060
MEM 724.343750 1725357494.3067
MEM 751.062500 1725357494.4068
MEM 759.718750 1725357494.5107
MEM 783.515625 1725357494.6159
MEM 785.640625 1725357494.7173
MEM 802.515625 1725357494.8218
MEM 788.812500 1725357494.9271
MEM 792.296875 1725357495.0323
MEM 790.218750 1725357495.1376
MEM 803.500000 1725357495.2429
MEM 841.812500 1725357495.3484
MEM 863.203125 1725357495.4502
MEM 855.000000 1725357495.5545
MEM 845.687500 1725357495.6582
MEM 830.906250 1725357495.7634
MEM 844.078125 1725357495.8685
MEM 834.703125 1725357495.9736
MEM 831.734375 1725357496.0787
MEM 839.562500 1725357496.1830
MEM 855.234375 1725357496.2882
MEM 884.765625 1725357496.3934
MEM 912.578125 1725357496.4985
MEM 915.250000 1725357496.6036
MEM 922.531250 1725357496.7087
MEM 939.156250 1725357496.8138
MEM 978.187500 1725357496.9189
MEM 1009.453125 1725357497.0240
MEM 1005.421875 1725357497.1269
MEM 985.218750 1725357497.2320
MEM 985.390625 1725357497.3373
MEM 995.906250 1725357497.4424
MEM 986.921875 1725357497.5476
MEM 969.468750 1725357497.6527
MEM 987.359375 1725357497.7579
MEM 987.093750 1725357497.8587
MEM 953.812500 1725357497.9639
MEM 957.484375 1725357498.0690
MEM 866.750000 1725357498.1741
MEM 876.843750 1725357498.2794
MEM 914.968750 1725357498.3845
MEM 922.375000 1725357498.4896
MEM 904.031250 1725357498.5911
MEM 910.000000 1725357498.6950
MEM 930.390625 1725357498.7975
MEM 886.250000 1725357498.9026
MEM 879.125000 1725357499.0041
MEM 886.796875 1725357499.1093
MEM 888.609375 1725357499.2145
MEM 912.250000 1725357499.3199
MEM 933.500000 1725357499.4224
MEM 930.234375 1725357499.5270
MEM 923.078125 1725357499.6322
MEM 908.890625 1725357499.7373
MEM 943.640625 1725357499.8389
MEM 963.000000 1725357499.9441
MEM 953.687500 1725357500.0448
MEM 973.078125 1725357500.1456
MEM 993.328125 1725357500.2496
MEM 999.328125 1725357500.3545
MEM 973.593750 1725357500.4549
MEM 964.046875 1725357500.5600
MEM 930.187500 1725357500.6667
MEM 944.171875 1725357500.7691
MEM 981.000000 1725357500.8708
MEM 969.187500 1725357500.9759
MEM 957.843750 1725357501.0811
MEM 955.000000 1725357501.1862
MEM 977.093750 1725357501.2913
MEM 960.015625 1725357501.3935
MEM 970.140625 1725357501.4987
MEM 964.750000 1725357501.6017
MEM 978.421875 1725357501.7045
MEM 972.390625 1725357501.8062
MEM 980.078125 1725357501.9078
MEM 948.843750 1725357502.0122
MEM 925.468750 1725357502.1173
MEM 858.562500 1725357502.2225
MEM 821.015625 1725357502.3276
MEM 808.593750 1725357502.4327
MEM 754.437500 1725357502.5349
MEM 761.546875 1725357502.6400
MEM 745.531250 1725357502.7416
MEM 751.359375 1725357502.8467
MEM 745.250000 1725357502.9508
MEM 751.718750 1725357503.0515
MEM 749.484375 1725357503.1565
MEM 756.015625 1725357503.2616
MEM 743.406250 1725357503.3667
MEM 748.937500 1725357503.4675
MEM 736.328125 1725357503.5726
MEM 737.718750 1725357503.6762
MEM 774.328125 1725357503.7814
MEM 805.968750 1725357503.8835
MEM 814.953125 1725357503.9886
MEM 803.171875 1725357504.0945
MEM 790.437500 1725357504.1996
MEM 829.187500 1725357504.3049
MEM 833.234375 1725357504.4101
MEM 819.531250 1725357504.5154
MEM 781.640625 1725357504.6205
MEM 818.390625 1725357504.7219
MEM 837.296875 1725357504.8229
MEM 849.671875 1725357504.9281
MEM 854.921875 1725357505.0327
MEM 856.187500 1725357505.1379
MEM 869.296875 1725357505.2389
MEM 872.140625 1725357505.3441
MEM 899.265625 1725357505.4493
MEM 920.015625 1725357505.5545
MEM 897.281250 1725357505.6596
MEM 915.718750 1725357505.7647
MEM 958.250000 1725357505.8699
MEM 972.812500 1725357505.9741
MEM 968.781250 1725357506.0781
MEM 954.671875 1725357506.1828
MEM 946.687500 1725357506.2881
MEM 930.140625 1725357506.3931
MEM 951.031250 1725357506.4983
MEM 946.515625 1725357506.6034
MEM 912.062500 1725357506.7086
MEM 917.984375 1725357506.8138
MEM 896.406250 1725357506.9189
MEM 880.281250 1725357507.0240
MEM 870.187500 1725357507.1292
MEM 883.171875 1725357507.2344
MEM 884.562500 1725357507.3397
MEM 895.531250 1725357507.4414
MEM 858.375000 1725357507.5432
MEM 837.015625 1725357507.6483
MEM 840.015625 1725357507.7535
MEM 860.875000 1725357507.8587
MEM 837.406250 1725357507.9640
MEM 841.812500 1725357508.0656
MEM 828.500000 1725357508.1669
MEM 825.625000 1725357508.2721
MEM 812.515625 1725357508.3772
MEM 831.093750 1725357508.4815
MEM 811.421875 1725357508.5868
MEM 802.609375 1725357508.6919
MEM 793.625000 1725357508.7970
MEM 800.359375 1725357508.9006
MEM 806.328125 1725357509.0041
MEM 804.937500 1725357509.1092
MEM 808.390625 1725357509.2121
MEM 795.562500 1725357509.3172
MEM 809.859375 1725357509.4175
MEM 816.890625 1725357509.5228
MEM 817.187500 1725357509.6279
MEM 841.156250 1725357509.7295
MEM 873.453125 1725357509.8346
MEM 910.718750 1725357509.9398
MEM 929.656250 1725357510.0429
MEM 950.156250 1725357510.1480
MEM 979.375000 1725357510.2532
MEM 909.593750 1725357510.3535
MEM 908.859375 1725357510.4585
MEM 886.359375 1725357510.5636
MEM 909.671875 1725357510.6687
MEM 885.031250 1725357510.7729
MEM 891.265625 1725357510.8779
MEM 895.281250 1725357510.9792
MEM 908.515625 1725357511.0816
MEM 921.578125 1725357511.1869
MEM 912.953125 1725357511.2950
MEM 919.046875 1725357511.3988
MEM 943.250000 1725357511.5040
MEM 924.296875 1725357511.6069
MEM 917.578125 1725357511.7095
MEM 931.421875 1725357511.8146
MEM 919.625000 1725357511.9197
MEM 947.609375 1725357512.0228
MEM 957.687500 1725357512.1277
MEM 944.937500 1725357512.2329
MEM 943.937500 1725357512.3375
MEM 956.078125 1725357512.4417
MEM 898.671875 1725357512.5455
MEM 898.234375 1725357512.6506
MEM 878.515625 1725357512.7535
MEM 878.312500 1725357512.8546
MEM 922.328125 1725357512.9598
MEM 954.109375 1725357513.0629
MEM 981.765625 1725357513.1641
MEM 1009.359375 1725357513.2660
MEM 991.078125 1725357513.3735
MEM 1003.781250 1725357513.4774
MEM 1047.062500 1725357513.5802
MEM 1030.125000 1725357513.6823
MEM 1004.125000 1725357513.7874
MEM 969.718750 1725357513.8925
MEM 913.500000 1725357513.9979
MEM 852.140625 1725357514.0990
MEM 849.015625 1725357514.2042
MEM 824.984375 1725357514.3055
MEM 792.281250 1725357514.4108
MEM 781.078125 1725357514.5159
MEM 752.843750 1725357514.6203
MEM 744.015625 1725357514.7255
MEM 749.718750 1725357514.8282
MEM 766.453125 1725357514.9322
MEM 756.609375 1725357515.0327
MEM 756.578125 1725357515.1375
MEM 768.125000 1725357515.2428
MEM 798.421875 1725357515.3431
MEM 814.546875 1725357515.4483
MEM 844.000000 1725357515.5507
MEM 807.765625 1725357515.6541
MEM 732.937500 1725357515.7588
MEM 694.375000 1725357515.8637
MEM 682.468750 1725357515.9678
MEM 619.734375 1725357516.0709
MEM 588.453125 1725357516.1760
MEM 585.859375 1725357516.2786
MEM 564.453125 1725357516.3803
MEM 551.421875 1725357516.4855
MEM 540.187500 1725357516.7367
MEM 538.750000 1725357516.8388
MEM 526.218750 1725357516.9432
MEM 526.218750 1725357517.0468
MEM 526.218750 1725357517.1486
MEM 519.406250 1725357517.2538
MEM 533.640625 1725357517.3562
MEM 522.875000 1725357517.4614
MEM 537.984375 1725357517.5666
MEM 545.156250 1725357517.6718
MEM 548.781250 1725357517.7769
MEM 552.921875 1725357517.8820
MEM 546.562500 1725357517.9870
MEM 529.265625 1725357518.0879
MEM 535.812500 1725357518.1881
MEM 524.062500 1725357518.2883
MEM 523.125000 1725357518.3933
MEM 454.781250 1725357518.4976
MEM 401.468750 1725357518.6029
MEM 389.953125 1725357518.7080
MEM 389.390625 1725357518.8130
MEM 364.281250 1725357518.9181
MEM 384.421875 1725357519.0196
MEM 387.093750 1725357519.1248
MEM 395.421875 1725357519.2299
MEM 428.906250 1725357519.3350
MEM 451.359375 1725357519.4381
MEM 488.562500 1725357519.5413
MEM 507.046875 1725357519.6442
MEM 534.687500 1725357519.7494
MEM 592.859375 1725357519.8546
MEM 620.093750 1725357519.9598
MEM 627.984375 1725357520.0649
MEM 650.031250 1725357520.1702
MEM 686.953125 1725357520.2753
MEM 711.984375 1725357520.3806
MEM 735.765625 1725357520.4857
MEM 773.984375 1725357520.5907
MEM 769.765625 1725357520.6958
MEM 770.000000 1725357520.8009
MEM 766.500000 1725357520.9089
MEM 767.296875 1725357521.0110
MEM 767.140625 1725357521.1161
MEM 768.875000 1725357521.2212
MEM 769.500000 1725357521.3240
MEM 769.750000 1725357521.4291
MEM 770.296875 1725357521.5341
MEM 762.953125 1725357521.6365
MEM 752.312500 1725357521.7416
MEM 752.750000 1725357521.8466
MEM 753.296875 1725357521.9517
MEM 753.843750 1725357522.0568
MEM 754.312500 1725357522.1618
MEM 748.656250 1725357522.2668
MEM 749.171875 1725357522.3719
MEM 743.453125 1725357522.4770
MEM 745.218750 1725357522.5822
MEM 736.718750 1725357522.6872
MEM 753.531250 1725357522.7923
MEM 755.125000 1725357522.8974
MEM 742.250000 1725357523.0026
MEM 742.296875 1725357523.1083
MEM 742.531250 1725357523.2126
MEM 742.500000 1725357523.3148
MEM 742.703125 1725357523.4199
MEM 739.890625 1725357523.5214
MEM 740.000000 1725357523.6264
MEM 728.265625 1725357523.7291
MEM 728.687500 1725357523.8302
MEM 729.140625 1725357523.9320
MEM 729.468750 1725357524.0334
MEM 729.937500 1725357524.1384
MEM 730.453125 1725357524.2414
MEM 734.156250 1725357524.3444
MEM 753.359375 1725357524.4495
MEM 746.796875 1725357524.5546
MEM 744.390625 1725357524.6597
MEM 744.390625 1725357524.7648
MEM 744.437500 1725357524.8699
MEM 744.406250 1725357524.9750
MEM 744.453125 1725357525.0800
MEM 744.453125 1725357525.1851
MEM 744.687500 1725357525.2901
MEM 727.843750 1725357525.3952
MEM 728.156250 1725357525.5002
MEM 728.468750 1725357525.6052
MEM 728.796875 1725357525.7070
MEM 729.140625 1725357525.8120
MEM 726.468750 1725357525.9160
MEM 716.343750 1725357526.0211
MEM 684.062500 1725357526.1241
MEM 670.046875 1725357526.2292
MEM 663.343750 1725357526.3325
MEM 639.109375 1725357526.4334
MEM 639.109375 1725357526.5389
MEM 614.765625 1725357526.6441
MEM 614.796875 1725357526.7481
MEM 614.875000 1725357526.8532
MEM 614.875000 1725357526.9537
MEM 614.875000 1725357527.0551
MEM 615.187500 1725357527.1569
MEM 615.500000 1725357527.2600
MEM 615.796875 1725357527.3654
MEM 590.687500 1725357527.4680
MEM 591.078125 1725357527.5694
MEM 534.859375 1725357527.6707
MEM 499.062500 1725357527.7758
MEM 499.578125 1725357527.8809
MEM 499.906250 1725357527.9859
MEM 511.718750 1725357528.0911
MEM 511.718750 1725357528.1961
MEM 511.718750 1725357528.2975
MEM 491.953125 1725357528.4032
MEM 492.109375 1725357528.5085
MEM 480.765625 1725357528.6095
MEM 468.343750 1725357528.7146
MEM 440.562500 1725357528.8196
MEM 440.671875 1725357528.9240
MEM 440.984375 1725357529.0291
MEM 441.296875 1725357529.1341
MEM 441.593750 1725357529.2391
MEM 441.968750 1725357529.3442
MEM 442.281250 1725357529.4492
MEM 443.093750 1725357529.5508
MEM 441.781250 1725357529.6559
MEM 426.140625 1725357529.7610
MEM 426.156250 1725357529.8663
MEM 426.234375 1725357529.9677
MEM 426.203125 1725357530.0730
